Time [min],Intensity [counts]
Chromatogram,
15.10,6473
15.10,5957
15.11,4867
15.12,5854
15.12,5339
15.13,5100
15.13,4811
15.14,4102
15.15,5639
15.15,5735
15.16,5737
15.16,5986
15.17,6260
15.18,4918
15.18,5812
15.19,5367
15.20,6045
15.20,5145
15.21,5293
15.21,4442
15.22,4342
15.23,4447
15.23,4198
15.24,4196
15.24,4173
15.25,4618
15.26,3943
15.26,4081
15.27,3250
15.27,3262
15.28,4055
15.29,3646
15.29,3345
15.30,3377
15.30,3341
15.31,3749
15.32,4018
15.32,4879
15.33,4437
15.33,4191
15.34,4422
15.35,4222
15.35,5438
15.36,4259
15.36,4828
15.37,4294
15.38,5114
15.38,4680
15.39,3662
15.39,4345
15.40,4825
15.41,4620
15.41,2858
15.42,3645
15.42,4132
15.43,3897
15.44,3728
15.44,3509
15.45,3103
15.45,3838
15.46,3775
15.47,3559
15.47,3110
15.48,4077
15.49,3628
15.49,3584
15.50,3510
15.50,4697
15.51,2827
15.52,3627
15.52,2648
15.53,3863
15.53,3395
15.54,3170
15.55,2874
15.55,3008
15.56,3514
15.56,3497
15.57,3677
15.58,4330
15.58,4111
15.59,5345
15.59,5981
15.60,6038
15.61,5456
15.61,5896
15.62,5651
15.62,4325
15.63,4232
15.64,4715
15.64,4335
15.65,4849
15.65,4716
15.66,4568
15.67,3990
15.67,4029
15.68,4262
15.68,3826
15.69,4109
15.70,3609
15.70,3428
15.71,3501
15.71,3489
15.72,3672
15.73,3440
15.73,3191
15.74,3007
15.74,2860
15.75,2728
15.76,2905
15.76,3012
15.77,2377
15.78,2652
15.78,2812
15.79,2669
15.79,4000
15.80,4109
15.81,4443
15.81,4374
15.82,4697
15.82,4181
15.83,4206
15.84,4031
15.84,4487
15.85,4065
15.85,4731
15.86,4580
15.87,4682
15.87,4702
15.88,4131
15.88,3599
15.89,4643
15.90,5174
15.90,5178
15.91,5273
15.91,4907
15.92,6009
15.93,5909
15.93,6530
15.94,7050
15.94,6561
15.95,6955
15.96,7005
15.96,8247
15.97,7868
15.97,9421
15.98,8795
15.99,9258
15.99,10086
16.00,10693
16.00,10627
16.01,10474
16.02,9667
16.02,10464
16.03,9280
16.03,8849
16.04,8798
16.05,8239
16.05,7782
16.06,8436
16.07,6860
16.07,7493
16.08,7416
16.08,7932
16.09,10717
16.10,16925
16.10,29151
16.11,49052
16.11,77840
16.12,102412
16.13,129745
16.13,145532
16.14,144972
16.14,133774
16.15,120455
16.16,100875
16.16,87166
16.17,67802
16.17,53331
16.18,46754
16.19,39407
16.19,35584
16.20,30506
16.20,27119
16.21,24252
16.22,21426
16.22,19756
16.23,17112
16.23,15370
16.24,15740
16.25,13216
16.25,14018
16.26,13469
16.26,13497
16.27,14215
16.28,16163
16.28,20256
16.29,26389
16.29,27809
16.30,32000
16.31,31916
16.31,33604
16.32,32223
16.32,31551
16.33,31312
16.34,31320
16.34,31086
16.35,27054
16.36,26626
16.36,27988
16.37,25208
16.37,24353
16.38,23960
16.39,25049
16.39,23370
16.40,22607
16.40,25403
16.41,23920
16.42,22162
16.42,23295
16.43,21009
16.43,19309
16.44,19979
16.45,18859
16.45,20198
16.46,18522
16.46,15360
16.47,15904
16.48,14895
16.48,14630
16.49,14297
16.49,14129
16.50,13303
16.51,12063
16.51,12541
16.52,11909
16.52,12234
16.53,11862
16.54,11987
16.54,11246
16.55,11299
16.55,9999
16.56,10486
16.57,10797
16.57,10370
16.58,11106
16.58,10448
16.59,8988
16.60,9153
16.60,9475
16.61,9684
16.61,10141
16.62,9995
16.63,8957
16.63,10317
16.64,10912
16.65,11679
16.65,11373
16.66,11083
16.66,9772
16.67,9843
16.68,9535
16.68,8157
16.69,7844
16.69,7850
16.70,7429
16.71,7262
16.71,7057
16.72,6664
16.72,6292
16.73,7384
16.74,6731
16.74,6470
16.75,6602
16.75,6435
16.76,5884
16.77,5561
16.77,6162
16.78,5593
16.78,5857
16.79,5543
16.80,5963
16.80,5190
16.81,6033
16.81,4606
16.82,4738
16.83,5935
16.83,5580
16.84,6313
16.84,6373
16.85,4899
16.86,5169
16.86,5382
16.87,4683
16.87,5142
16.88,4386
16.89,5256
16.89,5503
16.90,5816
16.90,5789
16.91,6190
16.92,6287
16.92,6169
16.93,7927
16.94,5912
16.94,6629
16.95,5993
16.95,5264
16.96,6118
16.97,4165
16.97,5127
16.98,4952
16.98,5195
16.99,5100
17.00,5446
17.00,4931
17.01,4675
17.01,6207
17.02,6247
17.03,6902
17.03,7813
17.04,8633
17.04,8799
17.05,9319
17.06,9095
17.06,9842
17.07,11015
17.07,9612
17.08,9305
17.09,9803
17.09,8213
17.10,8981
17.10,9319
17.11,8761
17.12,8601
17.12,7319
17.13,7748
17.13,7934
17.14,7725
17.15,6872
17.15,6951
17.16,6621
17.16,6627
17.17,5998
17.18,6128
17.18,5776
17.19,5671
17.19,5811
17.20,6201
17.21,6442
17.21,5541
17.22,4911
17.23,6261
17.23,4618
17.24,5080
17.24,5410
17.25,5372
17.26,5452
17.26,5509
17.27,4655
17.27,5805
17.28,4986
17.29,4950
17.29,6371
17.30,8343
17.30,10971
17.31,14161
17.32,15678
17.32,17161
17.33,17154
17.33,18112
17.34,15931
17.35,15962
17.35,13982
17.36,12957
17.36,11459
17.37,11155
17.38,10926
17.38,9978
17.39,8115
17.39,7993
17.40,8164
17.41,7718
17.41,7235
17.42,6726
17.42,5655
17.43,7198
17.44,6245
17.44,5695
17.45,6287
17.45,5454
17.46,5159
17.47,5532
17.47,4157
17.48,5745
17.48,5519
17.49,5530
17.50,4901
17.50,4843
17.51,4741
17.52,5078
17.52,5013
17.53,5901
17.53,4351
17.54,6272
17.55,4966
17.55,5530
17.56,4688
17.56,3667
17.57,4721
17.58,5616
17.58,4556
17.59,4920
17.59,5237
17.60,4191
17.61,5042
17.61,4459
17.62,5249
17.62,4800
17.63,4682
17.64,4418
17.64,4646
17.65,4663
17.65,4120
17.66,4772
17.67,5221
17.67,5381
17.68,4855
17.68,5284
17.69,4215
17.70,4371
17.70,4686
17.71,4287
17.71,5174
17.72,4114
17.73,3902
17.73,3618
17.74,4237
17.74,4085
17.75,4263
17.76,4471
17.76,3652
17.77,5422
17.77,4857
17.78,6689
17.79,5164
17.79,6705
17.80,6393
17.81,7059
17.81,7291
17.82,7297
17.82,7172
17.83,6733
17.84,6645
17.84,5705
17.85,6647
17.85,5227
17.86,6277
17.87,5538
17.87,6056
17.88,5656
17.88,4607
17.89,4498
17.90,5545
17.90,4789
17.91,4104
17.91,4680
17.92,4924
17.93,5154
17.93,6282
17.94,6260
17.94,5722
17.95,6584
17.96,6029
17.96,6393
17.97,5854
17.97,5460
17.98,5817
17.99,7277
17.99,6344
18.00,6697
18.00,6823
18.01,5495
18.02,7300
18.02,5963
18.03,6755
18.03,5119
18.04,6561
18.05,5381
18.05,6313
18.06,6285
18.06,6258
18.07,5651
18.08,7194
18.08,7022
18.09,6863
18.10,6894
18.10,5913
18.11,6781
18.11,6603
18.12,5734
18.13,7889
18.13,7419
18.14,7108
18.14,6130
18.15,6825
18.16,7494
18.16,6746
18.17,7008
18.17,8847
18.18,8224
18.19,7462
18.19,8210
18.20,8356
18.20,8126
18.21,8146
18.22,8328
18.22,9252
18.23,8889
18.23,8353
18.24,7152
18.25,7878
18.25,8588
18.26,8678
18.26,8722
18.27,8866
18.28,8447
18.28,7817
18.29,8070
18.29,8628
18.30,6878
18.31,7714
18.31,7315
18.32,7671
18.32,6341
18.33,7905
18.34,7274
18.34,7192
18.35,7355
18.35,7089
18.36,7776
18.37,8065
18.37,6702
18.38,8132
18.39,7047
18.39,7251
18.40,7559
18.40,7500
18.41,7416
18.42,7435
18.42,7942
18.43,7775
18.43,7224
18.44,7516
18.45,6317
18.45,6760
18.46,6047
18.46,6793
18.47,5530
18.48,6261
18.48,6478
18.49,5851
18.49,6443
18.50,6108
18.51,5610
18.51,6142
18.52,6265
18.52,6145
18.53,6023
18.54,6221
18.54,5506
18.55,6897
18.55,6264
18.56,5634
18.57,5629
18.57,6079
18.58,6431
18.58,6429
18.59,5865
18.60,6115
18.60,6165
18.61,8109
18.61,7546
18.62,7766
18.63,8260
18.63,8194
18.64,8641
18.64,7058
18.65,8273
18.66,8435
18.66,7887
18.67,9224
18.68,9016
18.68,8308
18.69,10512
18.69,9308
18.70,8980
18.71,9378
18.71,9044
18.72,8622
18.72,9509
18.73,7315
18.74,7952
18.74,7511
18.75,6848
18.75,7419
18.76,6549
18.77,6878
18.77,6598
18.78,6004
18.78,5892
18.79,6418
18.80,6931
18.80,6524
18.81,5285
18.81,6102
18.82,5667
18.83,5163
18.83,6070
18.84,6038
18.84,5736
18.85,5343
18.86,6169
18.86,5306
18.87,5710
18.87,5377
18.88,5101
18.89,4945
18.89,5170
18.90,5642
18.90,4797
18.91,5919
18.92,5180
18.92,5457
18.93,4766
18.93,5153
18.94,5279
18.95,4258
18.95,5249
18.96,4204
18.97,4812
18.97,5043
18.98,4636
18.98,4499
18.99,4628
19.00,4236
19.00,5358
19.01,4181
19.01,3590
19.02,4203
19.03,4647
19.03,4538
19.04,4231
19.04,5356
19.05,5027
19.06,4366
19.06,4744
19.07,4363
19.07,3769
19.08,4701
19.09,3994
19.09,4612
19.10,4432
19.10,4443
19.11,4451
19.12,4783
19.12,3585
19.13,4569
19.13,4528
19.14,4467
19.15,4965
19.15,4637
19.16,4048
19.16,3699
19.17,3876
19.18,5238
19.18,4273
19.19,4274
19.19,5297
19.20,3862
19.21,4002
19.21,4645
19.22,4934
19.23,4314
19.23,4241
19.24,3983
19.24,4857
19.25,5016
19.26,4252
19.26,3697
19.27,4674
19.27,4440
19.28,4831
19.29,5273
19.29,5365
19.30,4986
19.30,4255
19.31,5038
19.32,4333
19.32,5164
19.33,4740
19.33,5020
19.34,3935
19.35,4420
19.35,3943
19.36,4282
19.36,4384
19.37,4477
19.38,5184
19.38,4422
19.39,4874
19.39,6069
19.40,5309
19.41,6359
19.41,6177
19.42,6365
19.42,6193
19.43,6253
19.44,5843
19.44,6771
19.45,5329
19.45,7056
19.46,6216
19.47,6160
19.47,5712
19.48,5615
19.48,5606
19.49,5825
19.50,6587
19.50,5196
19.51,6188
19.52,5692
19.52,5804
19.53,4608
19.53,5228
19.54,5230
19.55,5873
19.55,5728
19.56,5805
19.56,6839
19.57,6552
19.58,6409
19.58,6222
19.59,6035
19.59,5338
19.60,7125
19.61,5192
19.61,5326
19.62,4463
19.62,5677
19.63,4502
19.64,4700
19.64,4380
19.65,4835
19.65,4599
19.66,4541
19.67,4381
19.67,4345
19.68,4192
19.68,4354
19.69,4960
19.70,4950
19.70,4578
19.71,5381
19.71,4873
19.72,5396
19.73,5431
19.73,4247
19.74,4923
19.74,4787
19.75,3725
19.76,4319
19.76,4807
19.77,4383
19.77,4605
19.78,4725
19.79,4061
19.79,4286
19.80,3955
19.81,5057
19.81,4871
19.82,6180
19.82,4983
19.83,6313
19.84,7545
19.84,7012
19.85,8362
19.85,9071
19.86,8806
19.87,8947
19.87,8586
19.88,8938
19.88,7686
19.89,5933
19.90,5575
19.90,6654
19.91,5840
19.91,5950
19.92,6304
19.93,5047
19.93,5127
19.94,5749
19.94,4436
19.95,4696
19.96,5142
19.96,4325
19.97,5248
19.97,4457
19.98,4553
19.99,4343
19.99,4792
20.00,4882
20.00,4927
20.01,4570
20.02,4540
20.02,5213
20.03,5487
20.03,5354
20.04,5565
20.05,6181
20.05,6191
20.06,7082
20.06,7319
20.07,9092
20.08,13378
20.08,18489
20.09,28306
20.10,37519
20.10,47828
20.11,52455
20.11,55621
20.12,53509
20.13,50501
20.13,41311
20.14,32752
20.14,25947
20.15,20428
20.16,18020
20.16,14131
20.17,12620
20.17,10494
20.18,9277
20.19,8645
20.19,8290
20.20,6664
20.20,6963
20.21,6605
20.22,6892
20.22,7698
20.23,6542
20.23,7433
20.24,7316
20.25,6242
20.25,6291
20.26,6267
20.26,6214
20.27,6565
20.28,6193
20.28,5497
20.29,5622
20.29,6568
20.30,6405
20.31,6205
20.31,5910
20.32,6568
20.32,6925
20.33,5076
20.34,5595
20.34,5383
20.35,6346
20.35,5431
20.36,5269
20.37,5447
20.37,5075
20.38,6087
20.39,4982
20.39,4922
20.40,4457
20.40,6089
20.41,4770
20.42,5809
20.42,5846
20.43,5199
20.43,5271
20.44,5874
20.45,6104
20.45,6456
20.46,6291
20.46,5898
20.47,5029
20.48,5438
20.48,4988
20.49,5430
20.49,5356
20.50,5744
20.51,5754
20.51,5416
20.52,5214
20.52,4529
20.53,5563
20.54,5654
20.54,6314
20.55,6146
20.55,5134
20.56,5501
20.57,4887
20.57,5476
20.58,5740
20.58,5663
20.59,5372
20.60,6250
20.60,5782
20.61,5154
20.61,5752
20.62,5648
20.63,5711
20.63,5957
20.64,5696
20.64,5993
20.65,6344
20.66,7183
20.66,7774
20.67,11496
20.68,14777
20.68,19002
20.69,21276
20.69,23311
20.70,23507
20.71,23983
20.71,24666
20.72,21303
20.72,19542
20.73,18358
20.74,17490
20.74,15934
20.75,14218
20.75,13529
20.76,13111
20.77,13139
20.77,11304
20.78,11360
20.78,9867
20.79,10494
20.80,10328
20.80,10823
20.81,8162
20.81,9773
20.82,10297
20.83,10298
20.83,9045
20.84,8042
20.84,7940
20.85,8088
20.86,7341
20.86,7555
20.87,6587
20.87,7055
20.88,5273
20.89,6498
20.89,5542
20.90,6446
20.90,6477
20.91,6091
20.92,5371
20.92,5893
20.93,5568
20.93,5229
20.94,4917
20.95,5671
20.95,5205
20.96,5589
20.97,5486
20.97,6115
20.98,5268
20.98,5152
20.99,5009
21.00,6149
21.00,4991
21.01,6172
21.01,5387
21.02,5342
21.03,5844
21.03,5911
21.04,5424
21.04,5798
21.05,5603
21.06,6790
21.06,6840
21.07,6563
21.07,6731
21.08,5823
21.09,5998
21.09,6365
21.10,5672
21.10,6313
21.11,5565
21.12,5177
21.12,5445
21.13,5117
21.13,5593
21.14,5267
21.15,5848
21.15,4554
21.16,6386
21.16,5999
21.17,6988
21.18,7011
21.18,6220
21.19,6468
21.19,7016
21.20,6743
21.21,6882
21.21,7573
21.22,7124
21.22,7382
21.23,7252
21.24,7425
21.24,7978
21.25,8227
21.26,8561
21.26,9231
21.27,10521
21.27,11313
21.28,11832
21.29,11824
21.29,11388
21.30,10809
21.30,10464
21.31,10472
21.32,9554
21.32,9731
21.33,9599
21.33,10375
21.34,9716
21.35,10545
21.35,8797
21.36,9470
21.36,9025
21.37,8131
21.38,9725
21.38,8964
21.39,8767
21.39,9014
21.40,8006
21.41,8150
21.41,8577
21.42,7681
21.42,8354
21.43,7592
21.44,7662
21.44,7250
21.45,8322
21.45,8107
21.46,7900
21.47,8569
21.47,7580
21.48,7891
21.48,7992
21.49,7994
21.50,7819
21.50,7370
21.51,7385
21.51,7676
21.52,7579
21.53,8308
21.53,6348
21.54,8205
21.55,7244
21.55,7543
21.56,6722
21.56,7793
21.57,6315
21.58,5952
21.58,6666
21.59,7340
21.59,7295
21.60,7657
21.61,7094
21.61,7798
21.62,7455
21.62,5598
21.63,6612
21.64,7839
21.64,6232
21.65,6133
21.65,6399
21.66,6048
21.67,6182
21.67,6354
21.68,6167
21.68,6137
21.69,6682
21.70,6734
21.70,6177
21.71,6671
21.71,6264
21.72,5664
21.73,6102
21.73,5875
21.74,5466
21.74,7711
21.75,6940
21.76,6078
21.76,5585
21.77,5418
21.77,5715
21.78,5875
21.79,7155
21.79,7182
21.80,6878
21.80,6267
21.81,6150
21.82,6403
21.82,5649
21.83,7814
21.84,7264
21.84,6303
21.85,6630
21.85,6017
21.86,6672
21.87,6449
21.87,7526
21.88,6694
21.88,6473
21.89,7043
21.90,7486
21.90,7132
21.91,7464
21.91,6191
21.92,6115
21.93,5759
21.93,6438
21.94,5722
21.94,5866
21.95,5985
21.96,6114
21.96,5973
21.97,5735
21.97,5299
21.98,5182
21.99,6738
21.99,6057
22.00,5870
22.00,5536
22.01,5702
22.02,5821
22.02,4997
22.03,5607
22.03,5328
22.04,5917
22.05,4931
22.05,5790
22.06,4397
22.06,5296
22.07,5076
22.08,5307
22.08,5028
22.09,4525
22.09,5358
22.10,4330
22.11,4840
22.11,6043
22.12,5886
22.13,5905
22.13,5634
22.14,5738
22.14,5886
22.15,6081
22.16,5622
22.16,5755
22.17,5889
22.17,4971
22.18,6181
22.19,7207
22.19,6575
22.20,6782
22.20,5692
22.21,6576
22.22,6076
22.22,5936
22.23,6869
22.23,6171
22.24,5720
22.25,5630
22.25,5527
22.26,5684
22.26,5507
22.27,5712
22.28,5379
22.28,6025
22.29,4404
22.29,5227
22.30,5493
22.31,5530
22.31,5615
22.32,5185
22.32,6472
22.33,4480
22.34,4340
22.34,4180
22.35,4979
22.35,4458
22.36,5843
22.37,4922
22.37,5246
22.38,4683
22.38,5443
22.39,5149
22.40,4749
22.40,4211
22.41,4788
22.42,4168
22.42,5585
22.43,5613
22.43,4591
22.44,4383
22.45,4823
22.45,5232
22.46,5013
22.46,3925
22.47,4279
22.48,4479
22.48,4619
22.49,4554
22.49,4335
22.50,4548
22.51,4467
22.51,4130
22.52,4679
22.52,4107
22.53,4126
22.54,3697
22.54,4849
22.55,4686
22.55,4741
22.56,5195
22.57,4880
22.57,4433
22.58,4640
22.58,4526
22.59,4589
22.60,4595
22.60,4443
22.61,4099
22.61,4690
22.62,3990
22.63,3955
22.63,4072
22.64,3620
22.64,3844
22.65,4372
22.66,3948
22.66,3474
22.67,4749
22.67,4819
22.68,4468
22.69,5512
22.69,4680
22.70,6330
22.71,5104
22.71,5221
22.72,5668
22.72,5104
22.73,4883
22.74,5638
22.74,4852
22.75,5797
22.75,5269
22.76,4601
22.77,5154
22.77,4480
22.78,5095
22.78,4985
22.79,4931
22.80,4327
22.80,3652
22.81,4604
22.81,4296
22.82,4034
22.83,3683
22.83,3769
22.84,3631
22.84,3374
22.85,3957
22.86,3958
22.86,3546
22.87,3930
22.87,4535
22.88,4088
22.89,3789
22.89,4668
22.90,3724
22.90,4072
22.91,3574
22.92,4085
22.92,4295
22.93,4273
22.93,3927
22.94,4401
22.95,3994
22.95,4358
22.96,3945
22.96,3546
22.97,2820
22.98,3729
22.98,3186
22.99,4010
23.00,3729
23.00,3492
23.01,4129
23.01,4111
23.02,3976
23.03,3965
23.03,4296
23.04,5116
23.04,4855
23.05,4014
23.06,3907
23.06,4303
23.07,4429
23.07,3944
23.08,3986
23.09,4157
23.09,4097
23.10,4267
23.10,5107
23.11,4150
23.12,4775
23.12,4480
23.13,3761
23.13,4146
23.14,4763
23.15,3476
23.15,4267
23.16,4913
23.16,6071
23.17,7972
23.18,10710
23.18,17292
23.19,24440
23.19,34880
23.20,41316
23.21,46131
23.21,47531
23.22,44843
23.22,38609
23.23,31840
23.24,24715
23.24,18407
23.25,17272
23.25,13352
23.26,10993
23.27,8544
23.27,9287
23.28,7399
23.29,6682
23.29,7600
23.30,5780
23.30,6104
23.31,5622
23.32,5496
23.32,5553
23.33,5201
23.33,4843
23.34,4869
23.35,4263
23.35,4452
23.36,3911
23.36,4289
23.37,4955
23.38,3725
23.38,4181
23.39,4011
23.39,3724
23.40,3649
23.41,3934
23.41,4405
23.42,4080
23.42,4813
23.43,3835
23.44,4343
23.44,3795
23.45,5098
23.45,4548
23.46,4515
23.47,4406
23.47,4425
23.48,3809
23.48,4426
23.49,3682
23.50,3261
23.50,3926
23.51,3612
23.51,3815
23.52,3667
23.53,3025
23.53,4316
23.54,3300
23.55,4496
23.55,3412
23.56,3854
23.56,4359
23.57,3090
23.58,3621
23.58,4045
23.59,4185
23.59,3396
23.60,3950
23.61,3294
23.61,3719
23.62,3440
23.62,3703
23.63,4128
23.64,3710
23.64,3354
23.65,3644
23.65,2826
23.66,2821
23.67,3781
23.67,3404
23.68,3797
23.68,3236
23.69,3637
23.70,3782
23.70,4087
23.71,3563
23.71,2502
23.72,3974
23.73,2442
23.73,3235
23.74,3167
23.74,3768
23.75,3664
23.76,3161
23.76,2844
23.77,3231
23.77,3894
23.78,3134
23.79,2720
23.79,3563
23.80,3050
23.80,3363
23.81,2780
23.82,3251
23.82,3312
23.83,3053
23.84,2933
23.84,3128
23.85,3231
23.85,3268
23.86,3179
23.87,3368
23.87,2749
23.88,2974
23.88,2833
23.89,3473
23.90,3175
23.90,3063
23.91,2947
23.91,2939
23.92,3670
23.93,4058
23.93,2673
23.94,3714
23.94,3994
23.95,4300
23.96,4172
23.96,4215
23.97,4911
23.97,4151
23.98,4042
23.99,4215
23.99,3742
24.00,3799
24.00,3799
24.01,3487
24.02,3652
24.02,2904
24.03,3432
24.03,4092
24.04,3316
24.05,3984
24.05,3963
24.06,3742
24.06,3453
24.07,3448
24.08,3187
24.08,3502
24.09,3353
24.09,3739
24.10,3500
24.11,3021
24.11,3535
24.12,3392
24.13,3478
24.13,3463
24.14,2707
24.14,3353
24.15,3487
24.16,3042
24.16,3185
24.17,2494
24.17,2810
24.18,3566
24.19,3197
24.19,2745
24.20,3356
24.20,3331
24.21,3178
24.22,3883
24.22,3693
24.23,3348
24.23,2737
24.24,3218
24.25,3775
24.25,3476
24.26,3869
24.26,3394
24.27,2746
24.28,3744
24.28,3342
24.29,3424
24.29,2857
24.30,4052
24.31,3248
24.31,3518
24.32,3523
24.32,3784
24.33,3004
24.34,3562
24.34,3048
24.35,3761
24.35,3850
24.36,3065
24.37,4427
24.37,5990
24.38,9048
24.38,12739
24.39,15663
24.40,21174
24.40,22206
24.41,23330
24.42,23177
24.42,20096
24.43,17746
24.43,15745
24.44,11975
24.45,10663
24.45,8636
24.46,7542
24.46,7089
24.47,6259
24.48,5999
24.48,5811
24.49,5057
24.49,4768
24.50,5383
24.51,5140
24.51,4823
24.52,4777
24.52,4623
24.53,3896
24.54,4205
24.54,3929
24.55,4635
24.55,4055
24.56,4486
24.57,4808
24.57,4406
24.58,3648
24.58,4780
24.59,4465
24.60,3822
24.60,4444
24.61,3919
24.61,4254
24.62,5724
24.63,4556
24.63,4896
24.64,5161
24.64,5530
24.65,5059
24.66,3797
24.66,4597
24.67,4213
24.67,3816
24.68,3568
24.69,3568
24.69,4601
24.70,3539
24.71,4147
24.71,3714
24.72,4577
24.72,4352
24.73,3705
24.74,3520
24.74,3676
24.75,4289
24.75,4689
24.76,4053
24.77,3612
24.77,3037
24.78,4394
24.78,3469
24.79,4811
24.80,4000
24.80,4481
24.81,4901
24.81,5216
24.82,4882
24.83,4958
24.83,4775
24.84,4725
24.84,5307
24.85,4424
24.86,3462
24.86,4253
24.87,4008
24.87,3749
24.88,4334
24.89,3835
24.89,4173
24.90,3882
24.90,4397
24.91,3881
24.92,3282
24.92,4529
24.93,4396
24.93,3420
24.94,3117
24.95,4179
24.95,4195
24.96,5240
24.96,4325
24.97,4574
24.98,3888
24.98,3862
24.99,4175
25.00,3906
25.00,3698
25.01,4392
25.01,3821
25.02,4121
25.03,4298
25.03,3833
25.04,3560
25.04,4274
25.05,4330
25.06,4098
25.06,4033
25.07,4806
25.07,4129
25.08,4633
25.09,3887
25.09,4386
25.10,4089
25.10,3720
25.11,3609
25.12,4019
25.12,4221
25.13,3368
25.13,3541
25.14,3519
25.15,3848
25.15,3494
25.16,3739
25.16,4427
25.17,3947
25.18,3921
25.18,4447
25.19,3796
25.19,3652
25.20,3309
25.21,3365
25.21,4037
25.22,3101
25.22,3367
25.23,3107
25.24,3885
25.24,4323
25.25,3652
25.25,3768
25.26,4074
25.27,4097
25.27,3142
25.28,4091
25.29,3469
25.29,3308
25.30,3266
25.30,3994
25.31,4058
25.32,4011
25.32,3645
25.33,3802
25.33,3911
25.34,3771
25.35,3483
25.35,3830
25.36,3216
25.36,3772
25.37,3202
25.38,4210
25.38,3197
25.39,4001
25.39,3349
25.40,3020
25.41,3646
25.41,3881
25.42,4291
25.42,4569
25.43,4574
25.44,4872
25.44,4602
25.45,6022
25.45,5429
25.46,5109
25.47,5500
25.47,5516
25.48,6121
25.48,5328
25.49,6315
25.50,5709
25.50,5434
25.51,5227
25.51,5487
25.52,4435
25.53,5892
25.53,5291
25.54,4524
25.54,5035
25.55,4084
25.56,3511
25.56,4021
25.57,3958
25.58,3895
25.58,3522
25.59,3850
25.59,3820
25.60,3802
25.61,3753
25.61,3019
25.62,3843
25.62,3925
25.63,3994
25.64,3271
25.64,3799
25.65,3242
25.65,4336
25.66,3486
25.67,3637
25.67,4486
25.68,5810
25.68,6875
25.69,7381
25.70,7870
25.70,9666
25.71,11956
25.71,10211
25.72,9207
25.73,8449
25.73,8148
25.74,6923
25.74,5751
25.75,6250
25.76,6082
25.76,4483
25.77,4806
25.77,4811
25.78,4869
25.79,4688
25.79,4380
25.80,3494
25.80,3129
25.81,3603
25.82,3947
25.82,3770
25.83,4105
25.83,3848
25.84,4525
25.85,3628
25.85,3349
25.86,4385
25.87,5561
25.87,6375
25.88,6032
25.88,7443
25.89,7215
25.90,6679
25.90,7188
25.91,5978
25.91,4823
25.92,4841
25.93,4076
25.93,3462
25.94,3640
25.94,3297
25.95,3326
25.96,3163
25.96,3694
25.97,2882
25.97,3844
25.98,3646
25.99,3268
25.99,4238
26.00,3649
26.00,3902
26.01,3003
26.02,2979
26.02,3195
26.03,3429
26.03,3290
26.04,3525
26.05,2912
26.05,3069
26.06,3901
26.06,3578
26.07,3922
26.08,3909
26.08,2932
26.09,3451
26.09,3368
26.10,3102
26.11,2949
26.11,3822
26.12,3145
26.12,2984
26.13,3134
26.14,3175
26.14,3239
26.15,2967
26.16,3285
26.16,3632
26.17,3386
26.17,3507
26.18,4230
26.19,3737
26.19,5011
26.20,6472
26.20,6821
26.21,6103
26.22,7158
26.22,6375
26.23,5614
26.23,5146
26.24,5109
26.25,4306
26.25,3603
26.26,3753
26.26,3946
26.27,2684
26.28,3149
26.28,3863
26.29,3449
26.29,3329
26.30,3745
26.31,2996
26.31,3304
26.32,3037
26.32,3167
26.33,3872
26.34,3327
26.34,4092
26.35,2776
26.35,2946
26.36,2762
26.37,4553
26.37,3285
26.38,3784
26.38,3569
26.39,3183
26.40,3772
26.40,3360
26.41,2541
26.41,3314
26.42,3970
26.43,4044
26.43,3747
26.44,4308
26.45,4612
26.45,4613
26.46,5345
26.46,4526
26.47,5808
26.48,5429
26.48,4861
26.49,5083
26.49,5380
26.50,4816
26.51,5113
26.51,2916
26.52,3840
26.52,3887
26.53,4046
26.54,3897
26.54,3370
26.55,3613
26.55,3479
26.56,4595
26.57,4262
26.57,4481
26.58,4550
26.58,4667
26.59,5074
26.60,4661
26.60,4345
26.61,4849
26.61,4583
26.62,4670
26.63,5257
26.63,4972
26.64,5186
26.64,5022
26.65,5129
26.66,4706
26.66,4458
26.67,4895
26.67,4950
26.68,3796
26.69,3960
26.69,4355
26.70,4379
26.70,4215
26.71,3503
26.72,3651
26.72,3870
26.73,4568
26.74,3977
26.74,3486
26.75,4423
26.75,3773
26.76,3923
26.77,3477
26.77,3481
26.78,4087
26.78,3723
26.79,3767
26.80,4092
26.80,3277
26.81,3846
26.81,3436
26.82,3742
26.83,4156
26.83,3984
26.84,3460
26.84,3929
26.85,2767
26.86,4202
26.86,3499
26.87,4154
26.87,4089
26.88,4111
26.89,3707
26.89,4153
26.90,3812
26.90,4150
26.91,3575
26.92,4987
26.92,3183
26.93,4123
26.93,3352
26.94,3928
26.95,2913
26.95,4223
26.96,3590
26.96,3642
26.97,3485
26.98,2858
26.98,3983
26.99,3918
26.99,3873
27.00,3472
27.01,3712
27.01,3282
27.02,3940
27.03,3837
27.03,4042
27.04,3106
27.04,3159
27.05,3723
27.06,4748
27.06,3690
27.07,3889
27.07,3704
27.08,4079
27.09,4030
27.09,3912
27.10,4105
27.10,3509
27.11,4345
27.12,3069
27.12,3183
27.13,3365
27.13,3182
27.14,3458
27.15,3498
27.15,4076
