Time [min],Intensity [counts]
Chromatogram,
14.48,2237
14.49,1893
14.49,2091
14.50,2444
14.51,2352
14.51,2439
14.52,2436
14.52,2035
14.53,2033
14.54,2338
14.54,2309
14.55,2753
14.55,2319
14.56,2484
14.57,1750
14.57,2285
14.58,2262
14.58,2352
14.59,2570
14.60,2328
14.60,2551
14.61,2566
14.61,2095
14.62,2507
14.63,2553
14.63,2255
14.64,2142
14.65,2746
14.65,2130
14.66,2562
14.66,2356
14.67,2328
14.68,2661
14.68,2702
14.69,2479
14.69,2523
14.70,2238
14.71,1946
14.71,1975
14.72,2241
14.72,1856
14.73,1830
14.74,2305
14.74,2455
14.75,1943
14.75,2482
14.76,2493
14.77,2619
14.77,2464
14.78,2208
14.78,2352
14.79,2950
14.80,3403
14.80,3341
14.81,3673
14.81,3220
14.82,3532
14.83,3633
14.83,2750
14.84,3698
14.84,3720
14.85,2952
14.86,3489
14.86,3485
14.87,3464
14.87,3457
14.88,3728
14.89,4230
14.89,3441
14.90,3569
14.90,3769
14.91,3548
14.92,4294
14.92,3968
14.93,3541
14.94,3847
14.94,3491
14.95,4560
14.95,3376
14.96,3339
14.97,3038
14.97,2022
14.98,3597
14.98,3097
14.99,3043
15.00,2541
15.00,2653
15.01,2148
15.01,2259
15.02,2290
15.03,2768
15.03,2345
15.04,2650
15.04,2383
15.05,2337
15.06,2758
15.06,2380
15.07,2536
15.07,2659
